Depth,Velocity,Power
-0.250884897397543,2,42.7156119610829
-0.308363512973199,2.1,46.4274645546764
-0.330165970022515,2.2,95.6879694918102
-0.384443880462489,2.3,113.134607647396
-0.398185686691189,2.4,140.909112398075
-0.424301905675905,2.5,95.1759600852137
-0.00596485454967698,2.3,112.653071788608
-0.0164028722151525,2.4,153.423505014455
-0.0543033748001578,2.5,100.530199417857
-0.988169725084359,0.5,1.86639076343883
-7.79897734182634,0.6,2.75018931371152
-9.23324816560123,0.7,3.10331687151243
-9.50617792245418,0.8,3.38447418141712
-0.847472122619315,0.5,2.00650358768447
-5.91038443204694,0.6,3.29444336759913
-8.17918260594362,0.7,5.45431582208417
-8.84619832487883,0.8,7.18077327544986
-9.10277939970213,0.9,6.80673038536196
-9.22476246464082,1,8.24830161236944
-0.538419096657552,0.5,2.14031204491926
-4.57668359184341,0.6,3.56787979065867
-6.85615110778457,0.7,5.6357098770918
-7.86167107522448,0.8,8.73553671115017
-8.32396044529717,0.9,10.9821537715787
-8.56504845557853,1,15.0166270487619
-0.246011815974536,0.5,2.28585036994839
-3.69939242459313,0.6,0.639502083911396
-5.72932149704704,0.7,2.65940074552401
-6.8318051424196,0.8,8.64892675272506
-7.43322898295889,0.9,12.685900615809
-0.073403698914472,0.5,1.31141896543497
-3.04371915548261,0.6,1.67159111706163
-4.89407910243449,0.7,1.64396733287119
-5.96204191660918,0.8,8.23501466051258
-6.60556814814441,0.9,12.6673638099316
-6.98663822675115,1,19.2171579772478
-7.22806986181174,1.1,24.5840794960459
-7.38956762943588,1.2,31.7489540396427
-2.40681361042114,0.6,2.4762882943775
-4.09997306699705,0.7,1.70610834382308
-5.11104061427912,0.8,1.97443607078096
-5.75251412950592,0.9,6.23067038589115
-6.1617453360523,1,14.8152513577888
-6.4236303251656,1.1,24.3035089359166
-6.61988295425407,1.2,34.5474421465385
-1.8435848640288,0.6,3.73856293086978
-3.39833073622809,0.7,3.53977950261178
-4.35142125565216,0.8,2.68580797688285
-4.9699048215534,0.9,3.90586472358502
-5.3853184958465,1,13.1643809651657
-5.63220022791611,1.1,10.1570429884049
-1.41263616937757,0.6,4.55310544629027
-2.84315860787834,0.7,5.23766068445006
-3.73549105765167,0.8,5.78108423937007
-4.32615562743658,0.9,5.31758066120365
-4.7308803170156,1,7.08900780975997
-4.98219356092766,1.1,9.60079168496549
-5.23743038511116,1.2,11.3313469247973
-5.4110874670578,1.3,34.4030155939995
-5.53537509655599,1.4,41.849635552008
-5.60297292833774,1.8,50.8028957706415
-0.993649115554447,0.6,2.07087590010555
-2.29389876344643,0.7,6.78665231471984
-3.12827445697638,0.8,8.52355551115545
-3.69274839552058,0.9,9.01023797797136
-4.08541492668493,1,3.8984022804243
-4.33633775355929,1.1,8.1002657464923
-4.59961166102356,1.2,10.1416725494577
-4.76031129589944,1.3,22.6092914742552
-4.87507866539697,1.4,20.9910634315857
-4.97720334017403,1.5,27.8315463136707
-4.88014447017824,1.8,33.2340008521271
-0.547152168234985,0.6,4.55320197017211
-1.76851137537001,0.7,7.69553189208224
-2.54537876238377,0.8,10.8972311318323
-3.09313645489431,0.9,7.87067922530594
-3.47138773489506,1,6.41166794368677
-3.71161354367224,1.1,7.90299393841493
-3.98152292973993,1.2,6.37175016834692
-4.1333332905103,1.3,15.568307466766
-4.34159737691757,1.8,64.8304089965774
-0.187442124112859,0.6,4.31607890900663
-1.3332531357995,0.7,6.05870147689935
-2.05526498950286,0.8,11.9172870987001
-2.58540107379349,0.9,10.9320775232545
-2.95052217649508,1,11.1050784917258
-3.17234423908992,1.1,15.4282258770312
-3.45020352532829,1.2,10.6819035166726
-3.58697846785453,1.3,14.4393715667473
-3.70736837364095,1.4,11.1573625771549
-3.81432900115776,1.5,20.969426523764
-3.88566444165383,1.6,28.1752815233655
-3.89834733578785,1.7,33.4506643732874
-3.87114027973709,1.8,39.9033202869031
-0.902525810593792,0.7,3.77751364855528
-1.58797241835012,0.8,9.03419435929937
-2.08945418203838,0.9,13.52100554548
-2.44424057026073,1,14.7572371181471
-2.64429215270582,1.1,22.2220800822641
-2.92284212392935,1.2,18.7785971393951
-3.05041744650891,1.3,23.5988158664383
-3.17875109648804,1.4,24.4555275309119
-3.2839161482976,1.5,27.7087052486426
-3.34147796407201,1.6,22.0606919784213
-3.35080890818103,1.7,41.12479490601
-3.41840337053683,1.8,46.7647569280442
-3.52628972402258,1.9,64.4668492189304
-3.57447366673236,2,54.9963993755058
-0.470728670533575,0.7,2.51548261860102
-1.12591428312317,0.8,6.49058332332879
-1.59839693126731,0.9,15.9179776753628
-1.9455765934903,1,17.2809640863731
-2.14114543717019,1.1,27.005724916254
-2.40246681861444,1.2,25.3738904205853
-2.52146291207123,1.3,32.386803230634
-2.65538239369162,1.4,35.3881547853779
-2.75460203031484,1.5,37.7536618832155
-2.80619078326213,1.6,40.1966116285771
-2.82739530224451,1.7,48.6685591840369
-0.623326290598499,0.8,2.611962710285
-1.08729380835793,0.9,17.8663882022731
-1.45092897585084,1,18.5594472745502
-1.66033470766577,1.1,29.5082466910911
-1.91014188606366,1.2,29.9871067524494
-2.03168999219613,1.3,40.4071647338922
-2.17582357933879,1.4,45.7224099649509
-2.27309054973943,1.5,44.3639162781717
-2.32743745205019,1.6,58.7271421665044
-2.38536804599526,1.7,67.8785979332804
-2.46549306583794,1.8,66.0451524809307
-0.0583556238412162,0.8,10.3319811114521
